"TradingDay","OrderLocalID","OrderSysID","FrontID","SessionID","OrderRef","InvestorID","BusinessUnitID","MarketID","ShareholderID","AccountID","CurrencyID","ExchangeID","SecurityID","OrderPriceType","TimeCondition","VolumeCondition","MinVolume","Direction","Price","VolumeTotalOriginal","VolumeTraded","VolumeCanceled","OrderSysStatus","OrderStatus","OrderSubmitStatus","ExchErrorMsg","ErrorID","BranchID","PbuID","OperatorID","InsertDate","InsertTime","CancelTime","ActiveTraderID","ActiveUserID","UserProductInfo","OuterIPAddress","MacAddress","RequestID","CombOffsetFlag","CombHedgeFlag","TradingCodeClass","TransfereePbuID","SpecialBizFlag","UserForceClose","LotType","ForceCloseReason","TerminalInfo","HDSerial","BInfo","SInfo","IInfo","InsertMillisec","Operway","DepartmentID","ProperCtrlBusinessType","ProperCtrlPassFlag","CondCheck","RecordNumber","IsCacheOrder","Turnover","ExchVolume","MeasureIndex","RtnFloatInfo","RtnIntInfo","Mobile","InnerIPAddress","OrderType","TraderOfferID","GTDate"
"20200604","H100003523","12002H100003523","1","-784400348","101096","398000011022","398000011022","2","0899193460","39800001102201","CNY","2","300482","2","3","1","0","1","83.5200000000@e17a14ae47e15440","300","300","0","3","0","3","","0","H1","395917","398000011022","20200604","09:46:57","","395917","398000011022","UltraVIP","10.224.78.52","ff:ee:dd:cc:bb:99","0","","","a","","0","0","","","1123ni3498ebf","","","","0","651","1","3980","","","","0","0","25056.0000000000@000000000078d840","300","2173","2186281.4845920759@f71c07be14ae4041","2763","","111.111.111.110","0","1",""
"20200604","H100003525","12002H100003525","1","-784400356","000018850133","398000011060","398000011060","2","0899194750","39800001106001","CNY","2","000413","2","3","1","0","0","2.8900000000@1f85eb51b81e0740","200","200","0","3","0","3","","0","H1","395917","398000011060","20200604","09:46:57","","","","qw_dlb6_2","10.224.78.44","00-0F-53-69-55-A1","0","","","a","","0","0","","","133","hd_123","","","0","952","3","3980"," "," ","","0","0","578.0000000000@0000000000108240","200","2174","2171302.8510745126@7702f06cd3904041","6800","","10.224.78.44","0","1",""
"20200604","H100003526","12002H100003526","1","-784400356","000018870133","398000011060","398000011060","2","0899194750","39800001106001","CNY","2","000413","2","3","1","0","0","2.8900000000@1f85eb51b81e0740","400","400","0","3","0","3","","0","H1","395917","398000011060","20200604","09:46:57","","","","qw_dlb6_2","10.224.78.44","00-0F-53-69-55-A1","0","","","a","","0","0","","","133","hd_123","","","0","952","3","3980"," "," ","","0","0","1156.0000000000@0000000000109240","400","2175","2170146.4751373124@a94cd13c918e4041","6800","","10.224.78.44","0","1",""
"20200604","H100003527","12002H100003527","1","-784400356","000018890133","398000011060","398000011060","2","0899194750","39800001106001","CNY","2","000413","2","3","1","0","0","2.8900000000@1f85eb51b81e0740","400","400","0","3","0","3","","0","H1","395917","398000011060","20200604","09:46:57","","","","qw_dlb6_2","10.224.78.44","00-0F-53-69-55-A1","0","","","a","","0","0","","","133","hd_123","","","0","952","3","3980"," "," ","","0","0","1156.0000000000@0000000000109240","400","2176","2168990.0992001123@db96b20c4f8c4041","6800","","10.224.78.44","0","1",""
"20200604","H100003528","12002H100003528","1","-784400356","000018910133","398000011060","398000011060","2","0899194750","39800001106001","CNY","2","000413","2","3","1","0","0","2.8900000000@1f85eb51b81e0740","600","600","0","3","0","3","","0","H1","395917","398000011060","20200604","09:46:57","","","","qw_dlb6_2","10.224.78.44","00-0F-53-69-55-A1","0","","","a","","0","0","","","133","hd_123","","","0","952","3","3980"," "," ","","0","0","1734.0000000000@0000000000189b40","600","2177","2167255.5852943123@8deceacaeb884041","6800","","10.224.78.44","0","1",""
"20200604","H100003529","12002H100003529","1","-784400356","000018930133","398000011060","398000011060","2","0899194750","39800001106001","CNY","2","000413","2","3","1","0","0","2.8900000000@1f85eb51b81e0740","200","200","0","3","0","3","","0","H1","395917","398000011060","20200604","09:46:58","","","","qw_dlb6_2","10.224.78.44","00-0F-53-69-55-A1","0","","","a","","0","0","","","133","hd_123","","","0","53","3","3980"," "," ","","0","0","578.0000000000@0000000000108240","200","2178","2166677.3473257124@402b75acca874041","6800","","10.224.78.44","0","1",""
"20200604","H100003530","12002H100003530","1","-784400356","000018950133","398000011060","398000011060","2","0899194750","39800001106001","CNY","2","300015","2","3","1","0","1","39.1500000000@3333333333934340","100","100","0","3","0","3","","0","H1","395917","398000011060","20200604","09:46:58","","","","qw_dlb6_2","10.224.78.44","00-0F-53-69-55-A1","0","","","a","","0","0","","","133","hd_123","","","0","53","3","3980","","","","0","0","3915.0000000000@000000000096ae40","100","2179","2170587.4978152122@ac68b8bf6d8f4041","0","","10.224.78.44","0","1",""
"20200604","H100003531","12002H100003531","1","-784400356","000018970133","398000011060","398000011060","2","0899194750","39800001106001","CNY","2","000413","2","3","1","0","0","2.8900000000@1f85eb51b81e0740","400","400","0","3","0","3","","0","H1","395917","398000011060","20200604","09:46:58","","","","qw_dlb6_2","10.224.78.44","00-0F-53-69-55-A1","0","","","a","","0","0","","","133","hd_123","","","0","53","3","3980"," "," ","","0","0","1156.0000000000@0000000000109240","400","2180","2169431.1218780121@deb2998f2b8d4041","6800","","10.224.78.44","0","1",""
"20200604","H100003532","12002H100003532","1","-784400356","000018990133","398000011060","398000011060","2","0899194750","39800001106001","CNY","2","000413","2","3","1","0","0","2.8900000000@1f85eb51b81e0740","400","400","0","3","0","3","","0","H1","395917","398000011060","20200604","09:46:58","","","","qw_dlb6_2","10.224.78.44","00-0F-53-69-55-A1","0","","","a","","0","0","","","133","hd_123","","","0","53","3","3980"," "," ","","0","0","1156.0000000000@0000000000109240","400","2181","2168274.7459408119@10fd7a5fe98a4041","6800","","10.224.78.44","0","1",""
"20200604","H100003533","12002H100003533","1","-784400348","101097","398000011022","398000011022","2","0899193460","39800001102201","CNY","2","300015","2","3","1","0","1","39.1500000000@3333333333934340","2400","2400","0","3","0","3","","0","H1","395917","398000011022","20200604","09:46:58","","395917","398000011022","UltraVIP","10.224.78.52","ff:ee:dd:cc:bb:99","0","","","a","","0","0","","","1123ni3498ebf","","","","0","53","1","3980","","","","0","0","93960.0000000000@0000000080f0f640","2400","2182","2280125.0963400761@22df548c5e654141","51141","","111.111.111.110","0","1",""
"20200604","H100003535","12002H100003535","1","-784400356","000019010133","398000011060","398000011060","2","0899194750","39800001106001","CNY","2","000413","2","3","1","0","0","2.8900000000@1f85eb51b81e0740","200","200","0","3","0","3","","0","H1","395917","398000011060","20200604","09:46:58","","","","qw_dlb6_2","10.224.78.44","00-0F-53-69-55-A1","0","","","a","","0","0","","","133","hd_123","","","0","53","3","3980"," "," ","","0","0","578.0000000000@0000000000108240","200","2183","2167696.5079722120@c33b0541c8894041","6800","","10.224.78.44","0","1",""
"20200604","H100003536","12002H100003536","1","-784400356","000019030133","398000011060","398000011060","2","0899194750","39800001106001","CNY","2","000413","2","3","1","0","0","2.8900000000@1f85eb51b81e0740","800","800","0","3","0","3","","0","H1","395917","398000011060","20200604","09:46:58","","","","qw_dlb6_2","10.224.78.44","00-0F-53-69-55-A1","0","","","a","","0","0","","","133","hd_123","","","0","154","3","3980"," "," ","","0","0","2312.0000000000@000000000010a240","800","2184","2165383.8560978118@f49c94ed43854041","6800","","10.224.78.44","0","1",""
"20200604","H100003537","12002H100003537","1","-784400356","000019050133","398000011060","398000011060","2","0899194750","39800001106001","CNY","2","002466","2","3","1","0","1","22.8900000000@a3703d0ad7e33640","200","200","0","3","0","3","","0","H1","395917","398000011060","20200604","09:47:07","","","","qw_dlb6_2","10.224.78.44","00-0F-53-69-55-A1","0","","","a","","0","0","","","133","hd_123","","","0","500","3","3980","","","","0","0","4578.0000000000@0000000000e2b140","200","2185","2169956.1853292119@1cdeb817328e4041","200","","10.224.78.44","0","1",""
"20200604","H100003538","12002H100003538","1","-784400356","000019070133","398000011060","398000011060","2","0899194750","39800001106001","CNY","2","002466","2","3","1","0","1","22.8900000000@a3703d0ad7e33640","200","200","0","3","0","3","","0","H1","395917","398000011060","20200604","09:47:08","","","","qw_dlb6_2","10.224.78.44","00-0F-53-69-55-A1","0","","","a","","0","0","","","133","hd_123","","","0","607","3","3980","","","","0","0","4582.0000000000@0000000000e6b140","200","2186","2174532.5096058119@64c33a4122974041","0","","10.224.78.44","0","1",""
"20200604","H100003539","12002H100003539","1","-784400348","101098","398000011022","398000011022","2","0899193460","39800001102201","CNY","2","300750","2","3","1","0","1","153.4800000000@8fc2f5285c2f6340","200","200","0","3","0","3","","0","H1","395917","398000011022","20200604","09:47:08","","395917","398000011022","UltraVIP","10.224.78.52","ff:ee:dd:cc:bb:99","0","","","a","","0","0","","","1123ni3498ebf","","","","0","607","1","3980","","","","0","0","30696.0000000000@fffffffffff9dd40","200","2187","2310783.0732048759@02c75e893fa14141","505","","111.111.111.110","0","1",""
"20200604","H100003541","12002H100003541","1","-784400348","101099","398000011022","398000011022","2","0899193460","39800001102201","CNY","2","300750","2","3","1","0","1","153.5000000000@0000000000306340","200","200","0","3","0","3","","0","H1","395917","398000011022","20200604","09:47:10","","395917","398000011022","UltraVIP","10.224.78.52","ff:ee:dd:cc:bb:99","0","","","a","","0","0","","","1123ni3498ebf","","","","0","18","1","3980","","","","0","0","30700.0000000000@0000000000fbdd40","200","2188","2341445.0451148758@0253c68522dd4141","305","","111.111.111.110","0","1",""
"20200604","H100003543","12002H100003543","1","-784400356","000019090133","398000011060","398000011060","2","0899194750","39800001106001","CNY","2","002311","2","3","1","0","1","45.5500000000@6666666666c64640","800","500","300","5","5","3","","0","H1","395917","398000011060","20200604","09:47:10","09:47:19","395917","398000011060","qw_dlb6_2","10.224.78.44","00-0F-53-69-55-A1","0","","","a","","0","0","","","133","hd_123","","","0","220","3","3980","","","","0","0","22775.0000000000@00000000c03dd640","800","2189","2198081.3035372118@af4edaa620c54041","1100","","10.224.78.44","0","1",""
"20200604","H100003546","12002H100003546","1","-784400348","101101","398000011022","398000011022","2","0899193460","39800001102201","CNY","2","300003","2","3","1","0","1","33.8900000000@52b81e85ebf14040","1600","1600","0","3","0","3","","0","H1","395917","398000011022","20200604","09:47:10","","395917","398000011022","UltraVIP","10.224.78.52","ff:ee:dd:cc:bb:99","0","","","a","","0","0","","","1123ni3498ebf","","","","0","522","1","3980","","","","0","0","54224.0000000000@00000000007aea40","1600","2190","2395601.8778460757@9d425df0e8464241","24331","","111.111.111.110","0","1",""
"20200604","H100003548","12002H100003548","1","-784400348","101102","398000011022","398000011022","2","0899193460","39800001102201","CNY","2","300003","2","3","1","0","1","33.8900000000@52b81e85ebf14040","1600","1600","0","3","0","3","","0","H1","395917","398000011022","20200604","09:47:10","","395917","398000011022","UltraVIP","10.224.78.52","ff:ee:dd:cc:bb:99","0","","","a","","0","0","","","1123ni3498ebf","","","","0","522","1","3980","","","","0","0","54224.0000000000@00000000007aea40","1600","2191","2449758.7105772756@3832f45aafb04241","22731","","111.111.111.110","0","1",""
"20200604","H100003550","12002H100003550","1","-784400348","101103","398000011022","398000011022","2","0899193460","39800001102201","CNY","2","300003","2","3","1","0","1","33.8900000000@52b81e85ebf14040","1400","0","1400","4","5","3","","0","H1","395917","398000011022","20200604","09:47:10","09:47:10","395917","398000011022","UltraVIP","10.224.78.52","ff:ee:dd:cc:bb:99","0","","","a","","0","0","","","1123ni3498ebf","","","","0","622","1","3980","","","","0","0","0.0000000000@0000000000000000","1400","2192","2449758.7105772756@3832f45aafb04241","22731","","111.111.111.110","0","1",""
"20200604","H100003552","12002H100003552","1","-784400348","101104","398000011022","398000011022","2","0899193460","39800001102201","CNY","2","300003","2","3","1","0","1","33.8800000000@713d0ad7a3f04040","1400","1400","0","3","0","3","","0","H1","395917","398000011022","20200604","09:47:10","","395917","398000011022","UltraVIP","10.224.78.52","ff:ee:dd:cc:bb:99","0","","","a","","0","0","","","1123ni3498ebf","","","","0","622","1","3980","","","","0","0","47432.0000000000@000000000029e740","1400","2193","2497131.9565588757@708570fa350d4341","21331","","111.111.111.110","0","1",""
"20200604","H100003554","12002H100003554","1","-784400348","101105","398000011022","398000011022","2","0899193460","39800001102201","CNY","2","300003","2","3","1","0","1","33.8800000000@713d0ad7a3f04040","1400","1400","0","3","0","3","","0","H1","395917","398000011022","20200604","09:47:11","","395917","398000011022","UltraVIP","10.224.78.52","ff:ee:dd:cc:bb:99","0","","","a","","0","0","","","1123ni3498ebf","","","","0","930","1","3980","","","","0","0","47432.0000000000@000000000029e740","1400","2194","2544387.6945036757@177fe5d881694341","17131","","111.111.111.110","0","1",""
"20200604","H100003556","12002H100003556","1","-784400348","101106","398000011022","398000011022","2","0899193460","39800001102201","CNY","2","300003","2","3","1","0","1","33.8800000000@713d0ad7a3f04040","2800","2800","0","3","0","3","","0","H1","395917","398000011022","20200604","09:47:11","","395917","398000011022","UltraVIP","10.224.78.52","ff:ee:dd:cc:bb:99","0","","","a","","0","0","","","1123ni3498ebf","","","","0","930","1","3980","","","","0","0","94864.0000000000@000000000029f740","2800","2195","2639251.6945036757@177fe5d8c9224441","17131","","111.111.111.110","0","1",""
"20200604","H100003558","12002H100003558","1","-784400348","101107","398000011022","398000011022","2","0899193460","39800001102201","CNY","2","300750","2","3","1","0","1","153.5000000000@0000000000306340","200","200","0","3","0","3","","0","H1","395917","398000011022","20200604","09:47:12","","395917","398000011022","UltraVIP","10.224.78.52","ff:ee:dd:cc:bb:99","0","","","a","","0","0","","","1123ni3498ebf","","","","0","434","1","3980","","","","0","0","30700.0000000000@0000000000fbdd40","200","2196","2669913.6664136755@170b4dd5ac5e4441","105","","111.111.111.110","0","1",""
"20200604","H100003560","12002H100003560","1","-784400348","101109","398000011022","398000011022","2","0899193460","39800001102201","CNY","2","002241","2","3","1","0","1","23.9500000000@3333333333f33740","2800","2800","0","3","0","3","","0","H1","395917","398000011022","20200604","09:47:13","","395917","398000011022","UltraVIP","10.224.78.52","ff:ee:dd:cc:bb:99","0","","","a","","0","0","","","1123ni3498ebf","","","","0","640","1","3980","","","","0","0","67060.0000000000@00000000405ff040","2800","2197","2736890.5991916754@1550b24c7de14441","21100","","111.111.111.110","0","1",""
"20200604","H100003562","12002H100003562","1","-784400348","101110","398000011022","398000011022","2","0899193460","39800001102201","CNY","2","002241","2","3","1","0","1","23.9500000000@3333333333f33740","2800","2800","0","3","0","3","","0","H1","395917","398000011022","20200604","09:47:13","","395917","398000011022","UltraVIP","10.224.78.52","ff:ee:dd:cc:bb:99","0","","","a","","0","0","","","1123ni3498ebf","","","","0","740","1","3980","","","","0","0","67060.0000000000@00000000405ff040","2800","2198","2803867.5319696753@139517c44d644541","18300","","111.111.111.110","0","1",""
"20200604","H100003564","12002H100003564","1","-784400348","101111","398000011022","398000011022","2","0899193460","39800001102201","CNY","2","300628","2","3","1","0","1","62.5600000000@48e17a14ae474f40","200","200","0","3","0","3","","0","H1","395917","398000011022","20200604","09:47:14","","395917","398000011022","UltraVIP","10.224.78.52","ff:ee:dd:cc:bb:99","0","","","a","","0","0","","","1123ni3498ebf","","","","0","40","1","3980","","","","0","0","12512.0000000000@000000000070c840","200","2199","2816364.0333552752@54fc4404b67c4541","46002","","111.111.111.110","0","1",""
"20200604","H100003566","12002H100003566","1","-784400348","101112","398000011022","398000011022","2","0899193460","39800001102201","CNY","2","300628","2","3","1","0","1","62.5500000000@6666666666464f40","900","900","0","3","0","3","","0","H1","395917","398000011022","20200604","09:47:14","","395917","398000011022","UltraVIP","10.224.78.52","ff:ee:dd:cc:bb:99","0","","","a","","0","0","","","1123ni3498ebf","","","","0","40","1","3980","","","","0","0","56295.0000000000@00000000e07ceb40","900","2200","2872589.3007387752@b29b7ea686ea4541","45102","","111.111.111.110","0","1",""
"20200604","H100003568","12002H100003568","1","-784400348","101113","398000011022","398000011022","2","0899193460","39800001102201","CNY","2","300628","2","3","1","0","1","62.5400000000@85eb51b81e454f40","400","400","0","3","0","3","","0","H1","395917","398000011022","20200604","09:47:14","","395917","398000011022","UltraVIP","10.224.78.52","ff:ee:dd:cc:bb:99","0","","","a","","0","0","","","1123ni3498ebf","","","","0","140","1","3980","","","","0","0","25016.0000000000@00000000006ed840","400","2201","2897574.3134195753@f5211e28531b4641","44702","","111.111.111.110","0","1",""
"20200604","H100003570","12002H100003570","1","-784400348","101114","398000011022","398000011022","2","0899193460","39800001102201","CNY","2","300628","2","3","1","0","1","62.5400000000@85eb51b81e454f40","300","300","0","3","0","3","","0","H1","395917","398000011022","20200604","09:47:16","","395917","398000011022","UltraVIP","10.224.78.52","ff:ee:dd:cc:bb:99","0","","","a","","0","0","","","1123ni3498ebf","","","","0","252","1","3980","","","","0","0","18762.0000000000@000000008052d240","300","2202","2916313.0729301753@a7c65589ec3f4641","44402","","111.111.111.110","0","1",""
"20200604","H100003572","12002H100003572","1","-784400356","000019110133","398000011060","398000011060","2","0899194750","39800001106001","CNY","2","002081","2","3","1","0","1","8.0300000000@8fc2f5285c0f2040","100","100","0","3","0","3","","0","H1","395917","398000011060","20200604","09:47:18","","","","qw_dlb6_2","10.224.78.44","00-0F-53-69-55-A1","0","","","a","","0","0","","","133","hd_123","","","0","761","3","3980","","","","0","0","803.0000000000@ffffffffff178940","100","2203","2198064.3767017117@fec2373018c54041","3200","","10.224.78.44","0","1",""
"20200604","H100003574","12002H100003574","1","-784400348","101115","398000011022","398000011022","2","0899193460","39800001102201","CNY","2","300628","2","3","1","0","1","62.5500000000@6666666666464f40","500","500","0","3","0","3","","0","H1","395917","398000011022","20200604","09:47:19","","395917","398000011022","UltraVIP","10.224.78.52","ff:ee:dd:cc:bb:99","0","","","a","","0","0","","","1123ni3498ebf","","","","0","767","1","3980","","","","0","0","31275.0000000000@00000000c08ade40","500","2204","2947549.3325876752@a23b92aaee7c4641","43902","","111.111.111.110","0","1",""
"20200604","H100003576","12002H100003576","1","-784400348","101116","398000011022","398000011022","2","0899193460","39800001102201","CNY","2","002916","2","3","1","0","1","156.6600000000@85eb51b81e956340","300","300","0","3","0","3","","0","H1","395917","398000011022","20200604","09:47:19","","395917","398000011022","UltraVIP","10.224.78.52","ff:ee:dd:cc:bb:99","0","","","a","","0","0","","","1123ni3498ebf","","","","0","868","1","3980","","","","0","0","46998.0000000000@00000000c0f2e640","300","2205","2994489.1161650750@477fde8e9cd84641","27705","","111.111.111.110","0","1",""
"20200604","H100003578","12002H100003578","1","-784400348","101117","398000011022","398000011022","2","0899193460","39800001102201","CNY","2","002916","2","3","1","0","1","156.6600000000@85eb51b81e956340","100","100","0","3","0","3","","0","H1","395917","398000011022","20200604","09:47:19","","395917","398000011022","UltraVIP","10.224.78.52","ff:ee:dd:cc:bb:99","0","","","a","","0","0","","","1123ni3498ebf","","","","0","868","1","3980","","","","0","0","15666.0000000000@000000000099ce40","100","2206","3010135.7106908751@29ebf7da2bf74641","27605","","111.111.111.110","0","1",""
"20200604","H100003580","12002H100003580","1","-784400356","000019140133","398000011060","398000011060","2","0899194750","39800001106001","CNY","2","002456","2","3","1","0","0","16.9100000000@295c8fc2f5e83040","100","100","0","3","0","3","","0","H1","395917","398000011060","20200604","09:47:20","","","","qw_dlb6_2","10.224.78.44","00-0F-53-69-55-A1","0","","","a","","0","0","","","133","hd_123","","","0","171","3","3980"," "," ","","0","0","1690.0000000000@ffffffffff679a40","100","2207","2196390.8001342118@40cc6a66d3c14041","600","","10.224.78.44","0","1",""
"20200604","H100003581","12002H100003581","1","-784400356","000019160133","398000011060","398000011060","2","0899194750","39800001106001","CNY","2","002456","2","3","1","0","0","16.9100000000@295c8fc2f5e83040","100","100","0","3","0","3","","0","H1","395917","398000011060","20200604","09:47:21","","","","qw_dlb6_2","10.224.78.44","00-0F-53-69-55-A1","0","","","a","","0","0","","","133","hd_123","","","0","374","3","3980"," "," ","","0","0","1690.0000000000@ffffffffff679a40","100","2208","2194700.2967312117@d149fb2586be4041","600","","10.224.78.44","0","1",""
"20200604","H100003582","12002H100003582","1","-784400348","101118","398000011022","398000011022","2","0899193460","39800001102201","CNY","2","002241","2","3","1","0","0","23.9400000000@713d0ad7a3f03740","400","400","0","3","0","3","","0","H1","395917","398000011022","20200604","09:47:22","","395917","398000011022","UltraVIP","10.224.78.52","ff:ee:dd:cc:bb:99","0","","","a","","0","0","","","1123ni3498ebf","","","","0","583","1","3980"," "," ","","0","0","9576.0000000000@0000000000b4c240","400","2209","3000557.3248996749@035096a976e44641","18300","","111.111.111.110","0","1",""
"20200604","H100003584","12002H100003584","1","-784400348","101119","398000011022","398000011022","2","0899193460","39800001102201","CNY","2","002241","2","3","1","0","0","23.9300000000@ae47e17a14ee3740","5200","5200","0","3","0","3","","0","H1","395917","398000011022","20200604","09:47:22","","395917","398000011022","UltraVIP","10.224.78.52","ff:ee:dd:cc:bb:99","0","","","a","","0","0","","","1123ni3498ebf","","","","0","583","1","3980"," "," ","","0","0","124436.0000000000@000000004061fe40","5200","2210","2876091.5220264751@77c3d1c25df14541","18300","","111.111.111.110","0","1",""
"20200604","H100003586","12002H100003586","1","-784400348","101120","398000011022","398000011022","2","0899193460","39800001102201","CNY","2","300182","2","3","1","0","1","4.6800000000@b81e85eb51b81240","25900","25900","0","3","0","3","","0","H1","395917","398000011022","20200604","09:47:22","","395917","398000011022","UltraVIP","10.224.78.52","ff:ee:dd:cc:bb:99","0","","","a","","0","0","","","1123ni3498ebf","","","","0","884","1","3980","","","","0","0","121212.0000000000@00000000c097fd40","25900","2211","2997153.3767220750@d06d38b0d0dd4641","172900","","111.111.111.110","0","1",""
"20200604","H100003590","12002H100003590","1","-784400356","000019180133","398000011060","398000011060","2","0899194750","39800001106001","CNY","2","002456","2","3","1","0","0","16.9100000000@295c8fc2f5e83040","100","100","0","3","0","3","","0","H1","395917","398000011060","20200604","09:47:25","","","","qw_dlb6_2","10.224.78.44","00-0F-53-69-55-A1","0","","","a","","0","0","","","133","hd_123","","","0","304","3","3980"," "," ","","0","0","1690.0000000000@ffffffffff679a40","100","2212","2193009.7933282116@62c78be538bb4041","600","","10.224.78.44","0","1",""
"20200604","H100003591","12002H100003591","1","-784400348","101121","398000011022","398000011022","2","0899193460","39800001102201","CNY","2","300628","2","3","1","0","1","62.4900000000@1f85eb51b83e4f40","100","100","0","3","0","3","","0","H1","395917","398000011022","20200604","09:47:25","","395917","398000011022","UltraVIP","10.224.78.52","ff:ee:dd:cc:bb:99","0","","","a","","0","0","","","1123ni3498ebf","","","","0","906","1","3980","","","","0","0","6249.0000000000@000000000069b840","100","2213","3003394.6360857752@39426b5101ea4641","43802","","111.111.111.110","0","1",""
"20200604","H100003593","12002H100003593","1","-784400356","000019200133","398000011060","398000011060","2","0899194750","39800001106001","CNY","2","002456","2","3","1","0","0","16.9100000000@295c8fc2f5e83040","100","100","0","3","0","3","","0","H1","395917","398000011060","20200604","09:47:25","","","","qw_dlb6_2","10.224.78.44","00-0F-53-69-55-A1","0","","","a","","0","0","","","133","hd_123","","","0","906","3","3980"," "," ","","0","0","1690.0000000000@ffffffffff679a40","100","2214","2191319.2899252116@f3441ca5ebb74041","600","","10.224.78.44","0","1",""
"20200604","H100003594","12002H100003594","1","-784400356","000019220133","398000011060","398000011060","2","0899194750","39800001106001","CNY","2","002050","2","3","1","0","1","18.2600000000@c3f5285c8f423240","100","100","0","3","0","3","","0","H1","395917","398000011060","20200604","09:47:28","","","","qw_dlb6_2","10.224.78.44","00-0F-53-69-55-A1","0","","","a","","0","0","","","133","hd_123","","","0","121","3","3980","","","","0","0","1826.0000000000@0100000000889c40","100","2215","2193143.0280590118@0d7097837bbb4041","3990","","10.224.78.44","0","1",""
"20200604","H100003595","12002H100003595","1","-784400356","000019240133","398000011060","398000011060","2","0899194750","39800001106001","CNY","2","002456","2","3","1","0","0","16.9100000000@295c8fc2f5e83040","100","100","0","3","0","3","","0","H1","395917","398000011060","20200604","09:47:28","","","","qw_dlb6_2","10.224.78.44","00-0F-53-69-55-A1","0","","","a","","0","0","","","133","hd_123","","","0","222","3","3980"," "," ","","0","0","1690.0000000000@ffffffffff679a40","100","2216","2191452.5246560117@9eed27432eb84041","600","","10.224.78.44","0","1",""
"20200604","H100003596","12002H100003596","1","-784400348","101123","398000011022","398000011022","2","0899193460","39800001102201","CNY","2","300750","2","3","1","0","1","153.4800000000@8fc2f5285c2f6340","100","100","0","3","0","3","","0","H1","395917","398000011022","20200604","09:47:30","","395917","398000011022","UltraVIP","10.224.78.52","ff:ee:dd:cc:bb:99","0","","","a","","0","0","","","1123ni3498ebf","","","","0","32","1","3980","","","","0","0","15348.0000000000@fffffffffff9cd40","100","2217","3018723.6245181751@2936f0cff1074741","5","","111.111.111.110","0","1",""
"20200604","H100003598","12002H100003598","1","-784400348","101125","398000011022","398000011022","2","0899193460","39800001102201","CNY","2","300182","2","3","1","0","0","4.6800000000@b81e85eb51b81240","25900","25900","0","3","0","3","","0","H1","395917","398000011022","20200604","09:47:30","","395917","398000011022","UltraVIP","10.224.78.52","ff:ee:dd:cc:bb:99","0","","","a","","0","0","","","1123ni3498ebf","","","","0","133","1","3980"," "," ","","0","0","121212.0000000000@ffffffffbf97fd40","25900","2218","2897482.5912137753@9be4ac4b251b4641","172900","","111.111.111.110","0","1",""
"20200604","H100003600","12002H100003600","1","-784400356","000019260133","398000011060","398000011060","2","0899194750","39800001106001","CNY","2","300408","2","3","1","0","0","21.0300000000@48e17a14ae073540","100","100","0","3","0","3","","0","H1","395917","398000011060","20200604","09:47:34","","","","qw_dlb6_2","10.224.78.44","00-0F-53-69-55-A1","0","","","a","","0","0","","","133","hd_123","","","0","953","3","3980"," "," ","","0","0","2103.0000000000@00000000006ea040","100","2219","2189348.9226699118@340c1a7612b44041","1243","","10.224.78.44","0","1",""
"20200604","H100003601","12002H100003601","1","-784400356","000019280133","398000011060","398000011060","2","0899194750","39800001106001","CNY","2","300408","2","3","1","0","0","21.0300000000@48e17a14ae073540","100","100","0","3","0","3","","0","H1","395917","398000011060","20200604","09:47:34","","","","qw_dlb6_2","10.224.78.44","00-0F-53-69-55-A1","0","","","a","","0","0","","","133","hd_123","","","0","953","3","3980"," "," ","","0","0","2103.0000000000@00000000006ea040","100","2220","2187245.3206838118@ca2a0ca9f6af4041","1243","","10.224.78.44","0","1",""
"20200604","H100003602","12002H100003602","1","-784400368","094734972594","398000024488","398000024488","2","0899219350","39800002448801","CNY","2","002344","2","3","1","0","0","5.4300000000@b81e85eb51b81540","473500","0","473500","4","5","3","","0","H1","395917","398000024488","20200604","09:47:35","10:00:16","395917","398000024488","UltraVIP","10.224.78.43","00:0f:53:50:e0:10","0","","","a","","0","0","","","1123ni3498ebf","009421872e4c60952400dcea0eb00506","","","0","255","u","3980"," "," ","","0","0","0.0000000000@0000000000000000","473500","2221","61074696.8265082538@5cb09c46681f8d41","999999999","","10.224.78.43","0","1",""
"20200604","H100003603","12002H100003603","1","-784400352","094735094063","398000024488","398000024488","2","0899219350","39800002448801","CNY","2","002344","2","3","1","0","0","5.4300000000@b81e85eb51b81540","5500","0","5500","4","5","3","","0","H1","395917","398000024488","20200604","09:47:35","10:00:16","395917","398000024488","UltraVIP","10.224.78.9","00:0f:53:80:8a:90","0","","","a","","0","0","","","1123ni3498ebf","","","","0","255","u","3980"," "," ","","0","0","0.0000000000@0000000000000000","5500","2222","58502849.4484947547@6b84960b76e58b41","999999999","","10.224.78.9","0","1",""
"20200604","H100003604","12002H100003604","1","-784400352","094737354446","398000024488","398000024488","2","0899219350","39800002448801","CNY","2","002163","2","3","1","0","0","10.1100000000@b81e85eb51382440","3000","0","3000","4","5","3","","0","H1","395917","398000024488","20200604","09:47:37","09:47:48","395917","398000024488","UltraVIP","10.224.78.9","00:0f:53:80:8a:90","0","","","a","","0","0","","","1123ni3498ebf","","","","0","564","u","3980"," "," ","","0","0","0.0000000000@0000000000000000","3000","2224","62089254.1923771650@0afd8931419b8d41","999999999","","10.224.78.9","0","1",""
